id,invoice_id,amount,date,method
PAY-02966,INV-02966,3688.15,2025-02-01,ACH
PAY-02969,INV-02969,2823.94,2025-10-29,check
PAY-02970,INV-02970,2446.83,2025-07-17,check
PAY-02971,INV-02971,3683.65,2025-01-31,credit_card
PAY-02972,INV-02972,4595.06,2025-12-19,wire
PAY-02973,INV-02973,2256.58,2025-12-08,wire
PAY-02974,INV-02974,37861.09,2025-01-08,credit_card
PAY-02976,INV-02976,97316.41,2025-08-13,ACH
PAY-02978,INV-02978,5392.54,2025-01-27,ACH
PAY-02979,INV-02979,1232.77,2025-10-27,check
PAY-02980,INV-02980,1046.72,2025-01-05,credit_card
PAY-02981,INV-02981,6743.37,2025-08-31,credit_card
PAY-02982,INV-02982,11507.78,2025-07-15,ACH
PAY-02983,INV-02983,13773.51,2025-08-05,wire
PAY-02984,INV-02984,34219.22,2024-12-17,credit_card
PAY-02985,INV-02985,3631.77,2025-07-10,credit_card
PAY-02986,INV-02986,890.89,2025-04-20,check
PAY-02987,INV-02987,7952.36,2025-06-01,wire
PAY-02988,INV-02988,545.2,2025-10-05,check
PAY-02989,INV-02989,12000.52,2025-07-03,wire
PAY-02990,INV-02990,5309.21,2025-05-08,ACH
PAY-02991,INV-02991,4965.34,2025-06-03,check
PAY-02992,INV-02992,34091.07,2025-11-03,ACH
PAY-02993,INV-02993,19085.44,2025-02-05,ACH
PAY-02994,INV-02994,8615.06,2025-06-28,check
PAY-02995,INV-02995,5050.6,2025-07-17,ACH
PAY-02996,INV-02996,8990.7,2025-08-28,credit_card
PAY-02998,INV-02998,34976.73,2025-06-19,ACH
PAY-02999,INV-02999,99471.34,2025-07-19,wire
PAY-03000,INV-03000,1080.74,2024-12-21,ACH
PAY-03001,INV-03001,644.95,2025-01-30,check
PAY-03002,INV-03002,5639.38,2025-10-09,ACH
PAY-03003,INV-03003,6763.48,2025-07-25,ACH
PAY-03004,INV-03004,4724.01,2025-12-08,ACH
PAY-03006,INV-03006,956.49,2025-10-16,credit_card
PAY-03007,INV-03007,8805.4,2025-09-29,ACH
PAY-03008,INV-03008,4556.89,2025-11-14,ACH
PAY-03009,INV-03009,3110.46,2025-11-10,ACH
PAY-03010,INV-03010,3648.36,2025-02-28,ACH
PAY-03011,INV-03011,27558.24,2025-05-22,credit_card
PAY-03015,INV-03015,848.43,2025-04-16,wire
PAY-03016,INV-03016,744.31,2025-04-06,ACH
PAY-03017,INV-03017,7240.64,2025-11-20,ACH
PAY-03019,INV-03019,6901.3,2025-11-15,credit_card
PAY-03023,INV-03023,6053.14,2025-04-10,ACH
PAY-03025,INV-03025,7307.55,2025-09-19,ACH
PAY-03026,INV-03026,1985.66,2025-07-24,wire
PAY-03027,INV-03027,7298.11,2026-01-15,credit_card
PAY-03028,INV-03028,5166.01,2025-09-14,ACH
PAY-03030,INV-03030,51850.19,2025-08-09,check
PAY-03031,INV-03031,8601.0,2025-09-11,wire
PAY-03033,INV-03033,16039.18,2025-10-18,wire
PAY-03034,INV-03034,16615.27,2024-12-26,ACH
PAY-03035,INV-03035,4864.15,2026-01-06,wire
PAY-03036,INV-03036,1547.43,2025-06-17,wire
PAY-03038,INV-03038,7488.28,2025-02-21,credit_card
PAY-03039,INV-03039,97166.08,2025-10-13,credit_card
PAY-03040,INV-03040,13206.74,2025-05-04,ACH
PAY-03041,INV-03041,3052.2,2025-12-04,check
PAY-03042,INV-03042,70345.62,2025-04-25,credit_card
PAY-03043,INV-03043,7794.95,2025-12-07,check
PAY-03044,INV-03044,4309.37,2025-02-08,credit_card
PAY-03045,INV-03045,2788.58,2025-08-15,ACH
PAY-03046,INV-03046,1765.8,2025-08-27,wire
PAY-03047,INV-03047,1875.13,2025-05-17,check
PAY-03048,INV-03048,1790.78,2025-07-01,wire
PAY-03049,INV-03049,5444.93,2025-06-06,credit_card
PAY-03050,INV-03050,5470.57,2025-01-22,ACH
PAY-03052,INV-03052,3209.8,2025-04-27,check
PAY-03054,INV-03054,17975.74,2025-10-30,ACH
PAY-03055,INV-03055,3977.6,2024-12-23,ACH
PAY-03056,INV-03056,1576.75,2025-06-08,wire
PAY-03057,INV-03057,2529.97,2026-01-07,credit_card
PAY-03059,INV-03059,2535.33,2025-11-17,credit_card
PAY-03060,INV-03060,7145.44,2024-12-04,credit_card
PAY-03061,INV-03061,5844.13,2025-10-12,wire
PAY-03062,INV-03062,48770.54,2025-02-09,ACH
PAY-03063,INV-03063,7210.7,2025-04-23,credit_card
PAY-03064,INV-03064,15231.11,2025-05-12,wire
PAY-03065,INV-03065,1020.96,2024-12-27,check
PAY-03066,INV-03066,5116.22,2025-04-10,ACH
PAY-03067,INV-03067,4702.71,2025-09-21,ACH
PAY-03068,INV-03068,3713.0,2025-08-24,check
PAY-03069,INV-03069,64863.53,2025-11-08,credit_card
PAY-03070,INV-03070,6815.5,2025-08-09,ACH
PAY-03071,INV-03071,1983.95,2025-11-18,check
PAY-03072,INV-03072,22530.09,2025-11-10,wire
PAY-03073,INV-03073,1185.28,2025-11-17,check
PAY-03074,INV-03074,6357.59,2025-04-25,credit_card
PAY-03075,INV-03075,4165.47,2025-10-06,credit_card
PAY-03076,INV-03076,14653.26,2025-11-28,wire
PAY-03077,INV-03077,3885.29,2025-02-08,wire
PAY-03078,INV-03078,5595.77,2025-12-09,credit_card
PAY-03079,INV-03079,28069.25,2025-08-27,credit_card
PAY-03081,INV-03081,34509.32,2025-05-18,credit_card
PAY-03082,INV-03082,22043.39,2025-08-31,check
PAY-03084,INV-03084,4318.97,2025-04-30,credit_card
PAY-03086,INV-03086,6011.72,2025-11-19,wire
PAY-03087,INV-03087,48120.93,2025-09-08,ACH
PAY-03088,INV-03088,4983.46,2025-03-16,check
PAY-03089,INV-03089,40435.03,2025-08-16,check
PAY-03090,INV-03090,680.53,2025-07-26,credit_card
PAY-03091,INV-03091,5530.59,2024-12-23,ACH
PAY-03092,INV-03092,96499.42,2025-08-15,wire
PAY-03094,INV-03094,7481.99,2025-08-22,check
PAY-03095,INV-03095,6250.53,2025-11-16,credit_card
PAY-03096,INV-03096,1399.99,2025-06-17,check
PAY-03097,INV-03097,6532.12,2025-01-15,wire
PAY-03098,INV-03098,14184.51,2025-05-07,ACH
PAY-03099,INV-03099,7652.6,2025-03-05,wire
PAY-03100,INV-03100,2617.08,2026-01-01,wire
PAY-03101,INV-03101,25958.5,2025-08-24,wire
PAY-03102,INV-03102,7689.43,2025-12-07,credit_card
PAY-03103,INV-03103,98634.97,2025-04-17,check
PAY-03104,INV-03104,5935.09,2025-06-22,check
PAY-03105,INV-03105,83401.77,2025-09-04,check
PAY-03106,INV-03106,6977.73,2025-06-16,check
PAY-03107,INV-03107,5436.27,2025-02-20,check
PAY-03110,INV-03110,10576.69,2025-07-16,check
PAY-03111,INV-03111,27794.87,2025-12-25,check
PAY-03112,INV-03112,1604.79,2025-06-25,wire
PAY-03113,INV-03113,5311.89,2025-11-12,wire
PAY-03118,INV-03118,2398.11,2025-03-23,check
PAY-03120,INV-03120,10680.72,2025-10-01,credit_card
PAY-03122,INV-03122,3885.12,2025-06-09,wire
PAY-03125,INV-03125,4259.24,2025-10-24,check
PAY-03126,INV-03126,7052.78,2025-10-17,check
PAY-03127,INV-03127,34687.02,2025-06-10,credit_card
PAY-03128,INV-03128,60006.57,2025-04-13,ACH
PAY-03130,INV-03130,4889.8,2025-09-22,credit_card
PAY-03131,INV-03131,36061.29,2025-02-11,credit_card
PAY-03132,INV-03132,1743.39,2025-11-12,ACH
PAY-03133,INV-03133,7543.5,2025-08-10,check
PAY-03135,INV-03135,12536.77,2025-11-16,credit_card
PAY-03136,INV-03136,5081.86,2025-06-29,ACH
PAY-03137,INV-03137,2411.05,2025-10-15,credit_card
PAY-03138,INV-03138,2955.28,2026-01-03,check
PAY-03139,INV-03139,39686.47,2025-12-13,ACH
PAY-03140,INV-03140,1600.96,2025-08-02,ACH
PAY-03141,INV-03141,27822.21,2025-04-07,ACH
PAY-03142,INV-03142,6586.46,2025-05-28,credit_card
PAY-03143,INV-03143,9633.83,2025-09-21,credit_card
PAY-03144,INV-03144,7314.43,2026-01-07,credit_card
PAY-03145,INV-03145,6737.38,2025-09-21,check
PAY-03146,INV-03146,7574.58,2025-04-09,ACH
PAY-03147,INV-03147,6325.91,2025-03-27,ACH
PAY-03149,INV-03149,5117.65,2025-06-30,wire
PAY-03150,INV-03150,6849.69,2025-02-26,ACH
PAY-03151,INV-03151,2191.54,2025-09-27,wire
PAY-03153,INV-03153,4222.47,2026-01-10,check
PAY-03155,INV-03155,5916.75,2025-04-28,ACH
PAY-03156,INV-03156,2704.42,2024-12-27,wire
PAY-03159,INV-03159,2910.15,2025-08-01,check
PAY-03160,INV-03160,6359.37,2024-12-05,ACH
PAY-03161,INV-03161,23837.45,2025-01-17,ACH
PAY-03162,INV-03162,510.92,2025-06-19,credit_card
PAY-03163,INV-03163,7213.98,2025-10-10,wire
PAY-03164,INV-03164,24689.1,2025-08-26,ACH
PAY-03165,INV-03165,13604.05,2025-05-06,ACH
PAY-03167,INV-03167,11237.39,2025-12-21,check
PAY-03169,INV-03169,117210.19,2025-04-29,wire
PAY-03170,INV-03170,5733.61,2025-06-14,credit_card
PAY-03171,INV-03171,2027.93,2024-11-30,ACH
PAY-03172,INV-03172,1447.54,2025-10-01,wire
PAY-03174,INV-03174,10305.21,2025-07-01,check
PAY-03175,INV-03175,18642.92,2025-01-18,ACH
PAY-03176,INV-03176,3495.06,2025-01-22,credit_card
PAY-03178,INV-03178,2194.18,2025-09-10,wire
PAY-03179,INV-03179,5833.76,2025-08-13,credit_card
PAY-03180,INV-03180,7215.5,2025-06-16,ACH
PAY-03181,INV-03181,92919.47,2025-09-24,check
PAY-03182,INV-03182,19260.58,2025-05-11,ACH
PAY-03184,INV-03184,33453.41,2025-07-07,check
PAY-03185,INV-03185,863.14,2025-08-08,ACH
PAY-03186,INV-03186,6540.59,2025-08-24,ACH
PAY-03187,INV-03187,6780.65,2025-10-01,ACH
PAY-03188,INV-03188,940.27,2025-12-02,ACH
PAY-03190,INV-03190,4006.18,2025-05-27,ACH
PAY-03191,INV-03191,812.45,2025-07-29,wire
PAY-03192,INV-03192,5461.9,2025-09-16,credit_card
PAY-03194,INV-03194,4353.46,2025-10-22,credit_card
PAY-03196,INV-03196,7002.17,2025-11-26,ACH
PAY-03197,INV-03197,4212.81,2025-06-26,wire
PAY-03198,INV-03198,4563.21,2025-09-23,wire
PAY-03199,INV-03199,3662.0,2025-03-21,wire
PAY-03200,INV-03200,115489.28,2025-09-06,ACH
PAY-03201,INV-03201,22396.76,2025-09-08,ACH
PAY-03203,INV-03203,24850.87,2025-08-05,ACH
PAY-03204,INV-03204,75945.08,2025-05-12,ACH
PAY-03206,INV-03206,4652.97,2025-12-23,credit_card
PAY-03207,INV-03207,5529.14,2025-03-30,ACH
PAY-03208,INV-03208,7953.65,2025-10-17,check
PAY-03209,INV-03209,2490.19,2025-05-21,ACH
PAY-03210,INV-03210,4166.52,2025-07-08,ACH
PAY-03211,INV-03211,6396.0,2025-12-04,ACH
PAY-03212,INV-03212,52216.0,2026-01-13,check
PAY-03213,INV-03213,5129.84,2025-08-06,ACH
PAY-03214,INV-03214,5906.98,2025-10-30,ACH
PAY-03215,INV-03215,38236.09,2025-04-11,credit_card
PAY-03216,INV-03216,32943.17,2025-02-12,ACH
PAY-03217,INV-03217,5448.82,2025-06-06,credit_card
PAY-03218,INV-03218,2908.12,2025-04-25,check
PAY-03219,INV-03219,2927.06,2025-07-10,ACH
PAY-03221,INV-03221,87343.46,2025-12-19,ACH
PAY-03222,INV-03222,3870.5,2025-06-26,ACH
PAY-03223,INV-03223,38603.17,2025-03-17,check
PAY-03225,INV-03225,6209.36,2025-01-29,credit_card
PAY-03226,INV-03226,33843.21,2025-02-22,wire
PAY-03227,INV-03227,7233.55,2025-12-09,check
PAY-03228,INV-03228,19980.97,2025-12-18,check
PAY-03230,INV-03230,2467.79,2025-01-03,credit_card
PAY-03231,INV-03231,4962.59,2025-09-06,credit_card
PAY-03232,INV-03232,68440.53,2025-04-03,wire
PAY-03233,INV-03233,4990.57,2025-10-13,wire
PAY-03237,INV-03237,7002.68,2025-03-29,wire
PAY-03238,INV-03238,27323.42,2025-03-28,credit_card
PAY-03239,INV-03239,7322.14,2025-12-31,wire
PAY-03240,INV-03240,7171.28,2024-12-18,credit_card
PAY-03241,INV-03241,22209.33,2025-03-19,ACH
PAY-03242,INV-03242,84296.0,2025-06-20,credit_card
PAY-03244,INV-03244,27485.18,2025-06-11,check
PAY-03245,INV-03245,7764.03,2024-11-26,wire
PAY-03246,INV-03246,6312.83,2025-05-07,credit_card
PAY-03247,INV-03247,5156.72,2024-12-07,check
PAY-03248,INV-03248,7100.43,2025-04-27,ACH
PAY-03249,INV-03249,2919.89,2025-07-24,wire
PAY-03250,INV-03250,7450.92,2025-03-11,check
PAY-03251,INV-03251,3140.49,2025-06-18,ACH
PAY-03252,INV-03252,3848.08,2025-05-22,check
PAY-03253,INV-03253,28915.27,2025-11-20,ACH
PAY-03254,INV-03254,15588.78,2025-05-05,wire
PAY-03255,INV-03255,34681.05,2025-02-24,ACH
PAY-03256,INV-03256,66995.2,2025-03-13,ACH
PAY-03257,INV-03257,39398.59,2025-09-10,ACH
PAY-03259,INV-03259,5085.98,2025-10-14,wire
PAY-03261,INV-03261,4135.93,2025-04-25,check
PAY-03262,INV-03262,24433.35,2025-12-13,credit_card
PAY-03264,INV-03264,29195.56,2025-02-21,check
PAY-03265,INV-03265,69826.54,2025-10-03,wire
PAY-03267,INV-03267,5127.43,2025-02-12,ACH
PAY-03269,INV-03269,1934.07,2025-06-20,credit_card
PAY-03270,INV-03270,4494.43,2025-10-06,check
PAY-03271,INV-03271,50876.26,2025-04-14,credit_card
PAY-03272,INV-03272,527.7,2025-11-12,check
PAY-03273,INV-03273,84138.78,2025-03-31,credit_card
PAY-03274,INV-03274,5350.27,2026-01-07,credit_card
PAY-03275,INV-03275,30075.1,2025-09-11,check
PAY-03276,INV-03276,13939.87,2026-01-15,check
PAY-03277,INV-03277,7749.55,2025-03-22,check
PAY-03278,INV-03278,23930.88,2025-12-30,wire
PAY-03279,INV-03279,2843.07,2025-06-11,ACH
PAY-03280,INV-03280,5937.0,2025-06-24,wire
PAY-03281,INV-03281,5944.12,2025-05-11,ACH
PAY-03282,INV-03282,6679.42,2025-09-11,credit_card
PAY-03284,INV-03284,2446.18,2025-02-19,wire
PAY-03285,INV-03285,25767.19,2025-11-29,credit_card
PAY-03286,INV-03286,41013.09,2025-03-06,ACH
PAY-03287,INV-03287,935.59,2025-04-12,credit_card
PAY-03288,INV-03288,33937.1,2025-08-06,credit_card
PAY-03289,INV-03289,72512.36,2026-01-10,ACH
PAY-03290,INV-03290,1315.81,2025-03-10,credit_card
PAY-03291,INV-03291,34740.36,2025-04-14,check
PAY-03292,INV-03292,3218.52,2025-06-05,credit_card
PAY-03295,INV-03295,24419.29,2025-05-04,credit_card
PAY-03296,INV-03296,2778.41,2025-06-05,ACH
PAY-03297,INV-03297,3951.81,2025-08-31,check
PAY-03298,INV-03298,17400.96,2025-09-09,wire
PAY-03299,INV-03299,1781.06,2025-01-24,wire
PAY-03300,INV-03300,6831.18,2025-04-20,credit_card
PAY-03301,INV-03301,5134.0,2025-09-22,wire
PAY-03302,INV-03302,40923.66,2025-06-14,wire
PAY-03304,INV-03304,869.15,2025-01-19,check
PAY-03305,INV-03305,7612.67,2025-05-07,wire
PAY-03306,INV-03306,7118.6,2025-04-08,wire
PAY-03307,INV-03307,2689.42,2025-05-28,check
PAY-03308,INV-03308,6291.13,2025-01-07,wire
PAY-03310,INV-03310,9165.88,2025-01-26,wire
PAY-03311,INV-03311,7325.09,2025-04-27,check
PAY-03312,INV-03312,6321.11,2025-04-12,credit_card
PAY-03313,INV-03313,10728.71,2025-04-12,check
PAY-03315,INV-03315,4873.08,2025-10-15,wire
PAY-03316,INV-03316,4032.07,2024-12-08,ACH
PAY-03317,INV-03317,74476.93,2025-09-15,check
PAY-03318,INV-03318,26364.2,2025-08-11,ACH
PAY-03321,INV-03321,5742.88,2025-09-08,wire
PAY-03322,INV-03322,22583.05,2025-10-25,credit_card
PAY-03324,INV-03324,465.8,2025-02-04,wire
PAY-03325,INV-03325,32311.43,2025-08-25,wire
PAY-03327,INV-03327,5742.11,2025-03-09,check
PAY-03328,INV-03328,4652.95,2025-07-22,credit_card
PAY-03329,INV-03329,4057.65,2025-12-28,check
PAY-03330,INV-03330,2703.24,2025-10-14,check
PAY-03331,INV-03331,2378.36,2026-01-15,check
PAY-03332,INV-03332,3377.98,2025-05-13,ACH
PAY-03333,INV-03333,6367.21,2025-04-21,wire
PAY-03334,INV-03334,1684.63,2025-02-20,wire
PAY-03335,INV-03335,1195.11,2025-05-22,wire
PAY-03336,INV-03336,6511.86,2025-01-30,check
PAY-03337,INV-03337,2664.11,2025-01-11,credit_card
PAY-03338,INV-03338,4794.97,2025-10-20,check
PAY-03339,INV-03339,37380.3,2025-10-24,wire
PAY-03340,INV-03340,1984.8,2024-12-31,credit_card
PAY-03341,INV-03341,4377.94,2025-05-21,ACH
PAY-03342,INV-03342,2916.73,2025-05-03,wire
PAY-03343,INV-03343,1957.39,2025-07-04,credit_card
PAY-03344,INV-03344,7737.72,2025-06-14,ACH
PAY-03346,INV-03346,6488.24,2025-06-28,ACH
PAY-03347,INV-03347,4433.79,2025-03-28,wire
PAY-03348,INV-03348,34324.84,2025-04-25,credit_card
PAY-03349,INV-03349,7433.73,2025-10-21,ACH
PAY-03351,INV-03351,35599.76,2025-08-01,credit_card
PAY-03352,INV-03352,2662.3,2025-11-27,ACH
PAY-03353,INV-03353,4103.0,2025-07-22,ACH
PAY-03354,INV-03354,3513.47,2025-01-13,credit_card
PAY-03355,INV-03355,9748.92,2026-01-02,check
PAY-03356,INV-03356,6043.02,2026-01-15,check
PAY-03357,INV-03357,27552.56,2025-01-25,ACH
PAY-03358,INV-03358,11100.83,2025-04-11,check
PAY-03359,INV-03359,2324.43,2025-11-25,wire
PAY-03361,INV-03361,46370.89,2025-12-18,credit_card
PAY-03362,INV-03362,2356.38,2025-09-04,wire
PAY-03363,INV-03363,86187.1,2025-11-05,ACH
PAY-03364,INV-03364,6307.98,2024-12-14,wire
PAY-03365,INV-03365,6605.56,2025-08-09,check
PAY-03366,INV-03366,2347.16,2025-01-26,check
PAY-03367,INV-03367,8682.92,2025-09-29,credit_card
PAY-03369,INV-03369,5897.59,2025-07-22,credit_card
PAY-03370,INV-03370,6214.17,2025-12-11,check
PAY-03371,INV-03371,2672.27,2025-12-05,credit_card
PAY-03372,INV-03372,3040.66,2025-12-24,check
PAY-03374,INV-03374,6118.12,2025-06-13,wire
PAY-03375,INV-03375,5980.47,2025-08-03,credit_card
PAY-03376,INV-03376,28004.56,2025-02-03,ACH
PAY-03379,INV-03379,3346.55,2025-12-10,ACH
PAY-03380,INV-03380,3677.09,2025-04-10,credit_card
PAY-03381,INV-03381,3399.48,2025-12-05,wire
PAY-03382,INV-03382,6261.6,2025-05-02,ACH
PAY-03383,INV-03383,34414.98,2025-01-11,wire
PAY-03384,INV-03384,7378.71,2025-11-01,ACH
PAY-03385,INV-03385,6548.94,2025-02-18,credit_card
PAY-03386,INV-03386,5315.23,2025-11-24,wire
PAY-03387,INV-03387,5153.16,2025-12-31,ACH
PAY-03388,INV-03388,5000.62,2025-12-21,check
PAY-03391,INV-03391,7790.47,2025-10-14,check
PAY-03393,INV-03393,6987.31,2026-01-09,credit_card
PAY-03394,INV-03394,578.16,2025-07-29,credit_card
PAY-03395,INV-03395,5872.03,2025-02-06,ACH
PAY-03396,INV-03396,6730.95,2025-05-08,ACH
PAY-03398,INV-03398,1414.95,2025-12-11,credit_card
PAY-03399,INV-03399,4651.38,2025-10-09,wire
PAY-03401,INV-03401,7056.62,2025-12-30,ACH
PAY-03402,INV-03402,5790.69,2025-01-20,check
PAY-03404,INV-03404,1190.12,2025-09-23,check
PAY-03405,INV-03405,1525.38,2025-09-05,check
PAY-03406,INV-03406,4325.57,2024-12-11,wire
PAY-03407,INV-03407,75410.77,2025-11-15,check
PAY-03408,INV-03408,6368.43,2025-12-14,credit_card
PAY-03409,INV-03409,2629.69,2025-09-14,wire
PAY-03410,INV-03410,86345.94,2025-06-17,ACH
PAY-03413,INV-03413,21329.06,2025-03-04,check
PAY-03414,INV-03414,5033.82,2025-11-13,ACH
PAY-03415,INV-03415,4931.35,2026-01-05,credit_card
PAY-03416,INV-03416,3242.15,2025-11-12,ACH
PAY-03417,INV-03417,5286.14,2025-07-05,wire
PAY-03419,INV-03419,821.25,2025-03-21,ACH
PAY-03420,INV-03420,27689.87,2025-09-21,credit_card
PAY-03421,INV-03421,6560.2,2025-04-21,ACH
PAY-03422,INV-03422,6197.72,2025-01-03,ACH
PAY-03423,INV-03423,1941.3,2025-11-22,ACH
PAY-03424,INV-03424,10182.91,2025-05-26,ACH
PAY-03425,INV-03425,52674.22,2025-07-20,wire
PAY-03426,INV-03426,1192.02,2025-10-02,wire
PAY-03427,INV-03427,57302.57,2025-11-21,ACH
PAY-03428,INV-03428,16153.95,2025-11-22,ACH
PAY-03429,INV-03429,1484.39,2025-05-04,credit_card
PAY-03430,INV-03430,4673.93,2025-06-09,credit_card
PAY-03431,INV-03431,37432.2,2025-12-31,wire
PAY-03433,INV-03433,2469.78,2025-08-08,ACH
PAY-03434,INV-03434,22847.88,2025-04-10,ACH
PAY-03435,INV-03435,17052.35,2025-02-18,check
PAY-03436,INV-03436,4888.87,2025-05-08,ACH
PAY-03437,INV-03437,7483.72,2025-11-04,wire
PAY-03438,INV-03438,2923.72,2025-05-13,wire
PAY-03439,INV-03439,89787.27,2025-10-23,ACH
PAY-03440,INV-03440,38766.21,2025-05-13,wire
PAY-03441,INV-03441,5058.03,2025-06-10,wire
PAY-03442,INV-03442,2251.46,2025-10-14,check
PAY-03443,INV-03443,16142.16,2025-08-09,ACH
PAY-03445,INV-03445,39445.13,2025-11-10,wire
PAY-03446,INV-03446,3948.74,2025-09-13,ACH
PAY-03447,INV-03447,14869.45,2025-06-07,wire
PAY-03448,INV-03448,23190.97,2025-02-26,wire
PAY-03449,INV-03449,2349.5,2025-09-09,wire
PAY-03452,INV-03452,5428.69,2025-11-03,credit_card
PAY-03454,INV-03454,22025.58,2025-11-08,wire
PAY-03455,INV-03455,10527.61,2025-09-11,wire
PAY-03456,INV-03456,1826.25,2025-05-24,wire
PAY-03457,INV-03457,35045.33,2025-12-25,ACH
PAY-03458,INV-03458,1676.69,2025-04-28,check
PAY-03461,INV-03461,7162.8,2025-04-29,wire
PAY-03462,INV-03462,11447.21,2026-01-01,credit_card
PAY-03463,INV-03463,4355.92,2026-01-13,credit_card
PAY-03464,INV-03464,5016.47,2025-11-22,check
PAY-03466,INV-03466,7641.41,2025-02-05,credit_card
PAY-03467,INV-03467,21284.85,2025-08-19,credit_card
PAY-03468,INV-03468,5525.6,2026-01-04,wire
PAY-03469,INV-03469,938.1,2025-08-29,ACH
PAY-03473,INV-03473,37457.63,2025-04-17,wire
PAY-03474,INV-03474,1988.17,2025-12-04,credit_card
PAY-03475,INV-03475,33805.95,2024-12-30,wire
PAY-03476,INV-03476,1123.45,2026-01-03,ACH
PAY-03478,INV-03478,4534.05,2025-02-13,ACH
PAY-03479,INV-03479,34320.12,2025-11-30,wire
PAY-03481,INV-03481,5443.33,2025-06-15,check
PAY-03482,INV-03482,7395.12,2025-12-23,check
PAY-03483,INV-03483,18574.23,2025-01-08,wire
PAY-03484,INV-03484,36062.06,2024-12-21,ACH
PAY-03485,INV-03485,114306.71,2025-12-23,wire
PAY-03486,INV-03486,4019.46,2025-04-16,credit_card
PAY-03487,INV-03487,1735.15,2025-11-30,ACH
PAY-03488,INV-03488,1535.67,2025-03-31,ACH
PAY-03490,INV-03490,3634.18,2024-12-08,ACH
PAY-03491,INV-03491,22178.49,2025-09-14,ACH
PAY-03492,INV-03492,3778.15,2025-10-01,ACH
PAY-03493,INV-03493,11855.93,2025-01-31,check
PAY-03494,INV-03494,111070.78,2025-10-21,wire
PAY-03495,INV-03495,1371.63,2025-08-07,ACH
PAY-03496,INV-03496,1202.05,2025-12-19,check
PAY-03497,INV-03497,13505.54,2025-01-29,credit_card
PAY-03498,INV-03498,980.23,2025-09-13,check
PAY-03503,INV-03503,2093.87,2025-05-06,check
PAY-03504,INV-03504,3541.04,2025-08-21,ACH
PAY-03505,INV-03505,87717.84,2025-04-23,ACH
PAY-03506,INV-03506,111722.69,2025-09-08,ACH
PAY-03507,INV-03507,7452.82,2025-12-17,check
PAY-03508,INV-03508,488.75,2026-01-15,check
PAY-03509,INV-03509,7083.31,2025-05-16,credit_card
PAY-03510,INV-03510,2414.61,2025-10-02,wire
PAY-03511,INV-03511,19198.34,2025-09-11,ACH
PAY-03512,INV-03512,4362.89,2025-09-28,wire
PAY-03514,INV-03514,32814.38,2025-10-17,credit_card
PAY-03515,INV-03515,6427.32,2025-07-08,credit_card
PAY-03516,INV-03516,5762.95,2025-06-12,credit_card
PAY-03517,INV-03517,7857.14,2025-07-12,check
PAY-03518,INV-03518,3171.86,2025-07-05,credit_card
PAY-03519,INV-03519,992.55,2025-08-03,check
PAY-03520,INV-03520,11635.7,2026-01-15,wire
PAY-03521,INV-03521,56961.75,2025-06-10,check
PAY-03522,INV-03522,48228.87,2025-12-28,ACH
PAY-03523,INV-03523,4696.69,2025-11-28,credit_card
PAY-03525,INV-03525,71543.84,2025-02-10,wire
PAY-03526,INV-03526,84734.9,2025-02-06,wire
PAY-03527,INV-03527,2899.51,2025-11-27,ACH
PAY-03528,INV-03528,33636.46,2025-07-07,check
PAY-03529,INV-03529,7145.01,2025-12-30,check
PAY-03530,INV-03530,32767.53,2025-06-27,check
PAY-03531,INV-03531,107881.97,2026-01-14,credit_card
PAY-03532,INV-03532,508.23,2025-11-06,check
PAY-03534,INV-03534,2124.55,2025-06-23,credit_card
PAY-03535,INV-03535,6662.38,2024-12-07,check
PAY-03536,INV-03536,5583.92,2025-12-15,wire
PAY-03537,INV-03537,6289.11,2025-09-01,credit_card
PAY-03538,INV-03538,34914.3,2025-07-26,credit_card
PAY-03539,INV-03539,113616.91,2026-01-01,credit_card
PAY-03540,INV-03540,3941.7,2025-01-11,ACH
PAY-03541,INV-03541,1069.54,2025-04-25,wire
PAY-03542,INV-03542,28511.67,2025-07-19,wire
PAY-03544,INV-03544,34008.14,2025-03-12,credit_card
PAY-03545,INV-03545,3114.87,2025-07-24,wire
PAY-03546,INV-03546,4672.29,2024-11-30,wire
PAY-03547,INV-03547,12245.56,2025-03-01,wire
PAY-03549,INV-03549,58733.86,2025-05-24,ACH
PAY-03550,INV-03550,1540.32,2025-03-10,ACH
PAY-03552,INV-03552,519.6,2025-09-28,credit_card
PAY-03554,INV-03554,1145.12,2025-09-04,wire
PAY-03555,INV-03555,35709.41,2025-10-18,check
PAY-03556,INV-03556,104501.57,2025-10-02,credit_card
PAY-03557,INV-03557,5450.22,2025-02-07,check
PAY-03558,INV-03558,4647.83,2026-01-12,check
PAY-03560,INV-03560,108078.12,2025-06-14,credit_card
PAY-03562,INV-03562,61748.42,2025-03-30,check
PAY-03564,INV-03564,7860.45,2025-02-24,check
PAY-03566,INV-03566,28602.01,2025-12-02,credit_card
PAY-03567,INV-03567,5034.95,2025-11-03,check
PAY-03568,INV-03568,28354.31,2025-12-29,wire
PAY-03569,INV-03569,715.86,2025-03-26,check
PAY-03570,INV-03570,67871.62,2025-07-06,credit_card
PAY-03571,INV-03571,7451.28,2025-09-01,ACH
PAY-03572,INV-03572,32157.79,2024-12-09,wire
PAY-03573,INV-03573,3688.36,2025-11-15,credit_card
