id,customer_id,amount,issue_date,due_date,status,paid_amount
INV-01581,CUST-0064,6779.81,2025-08-11,2025-09-10,paid,6779.81
INV-01582,CUST-0014,5794.35,2025-07-05,2025-08-04,paid,5794.35
INV-01583,CUST-0058,1911.84,2024-11-14,2024-12-14,paid,1911.84
INV-01584,CUST-0126,4840.22,2025-07-18,2025-08-17,paid,4840.22
INV-01585,CUST-0044,7622.49,2025-12-28,2026-01-27,open,0.0
INV-01586,CUST-0112,5345.06,2025-07-22,2025-08-21,paid,5345.06
INV-01587,CUST-0129,34045.02,2025-04-08,2025-05-23,paid,34045.02
INV-01588,CUST-0009,4377.72,2025-11-17,2025-12-17,paid,4377.72
INV-01589,CUST-0083,4728.27,2025-07-09,2025-08-08,paid,4728.27
INV-01590,CUST-0003,19749.27,2025-10-26,2025-12-10,paid,19749.27
INV-01591,CUST-0092,1720.59,2025-08-12,2025-09-11,paid,1720.59
INV-01592,CUST-0112,3495.0,2025-01-06,2025-02-05,paid,3495.0
INV-01593,CUST-0087,28749.45,2025-05-13,2025-06-27,paid,28749.45
INV-01594,CUST-0130,19734.51,2025-11-21,2026-01-05,overdue,0.0
INV-01595,CUST-0008,22927.15,2025-10-24,2025-12-08,overdue,0.0
INV-01596,CUST-0146,1546.62,2024-12-27,2025-01-26,overdue,0.0
INV-01597,CUST-0037,17113.59,2024-12-01,2025-01-15,paid,17113.59
INV-01598,CUST-0079,11460.78,2025-12-05,2026-01-19,open,0.0
INV-01599,CUST-0024,13565.64,2025-01-10,2025-02-24,paid,13565.64
INV-01600,CUST-0121,5650.9,2025-04-09,2025-05-09,paid,5650.9
INV-01601,CUST-0063,111694.97,2024-12-21,2025-02-19,paid,111694.97
INV-01602,CUST-0073,28616.24,2024-11-22,2025-01-06,paid,28616.24
INV-01603,CUST-0089,5524.08,2025-05-10,2025-06-09,paid,5524.08
INV-01604,CUST-0093,4260.92,2025-07-25,2025-08-24,paid,4260.92
INV-01605,CUST-0020,2225.55,2025-02-19,2025-03-21,paid,2225.55
INV-01606,CUST-0047,10276.16,2025-06-12,2025-07-27,paid,10276.16
INV-01607,CUST-0067,1846.38,2025-06-14,2025-07-14,paid,1846.38
INV-01608,CUST-0104,6551.87,2024-11-30,2024-12-30,paid,6551.87
INV-01609,CUST-0117,4146.05,2026-01-10,2026-02-09,open,0.0
INV-01610,CUST-0109,6065.49,2025-09-05,2025-10-05,overdue,0.0
INV-01611,CUST-0096,21574.15,2024-12-12,2025-01-26,paid,21574.15
INV-01612,CUST-0137,18421.51,2024-12-23,2025-02-06,paid,18421.51
INV-01613,CUST-0067,4361.72,2025-10-06,2025-11-05,paid,4361.72
INV-01614,CUST-0126,3253.28,2025-05-25,2025-06-24,paid,3253.28
INV-01615,CUST-0087,15365.06,2025-02-04,2025-03-21,paid,15365.06
INV-01616,CUST-0084,5269.87,2025-08-16,2025-09-15,paid,5269.87
INV-01617,CUST-0102,11133.18,2025-09-10,2025-10-25,paid,11133.18
INV-01618,CUST-0089,5667.44,2025-05-26,2025-06-25,paid,5667.44
INV-01619,CUST-0135,3938.15,2025-03-30,2025-04-29,partial,1797.04
INV-01620,CUST-0087,31224.34,2025-02-23,2025-04-09,paid,31224.34
INV-01621,CUST-0066,27851.34,2025-01-11,2025-02-25,paid,27851.34
INV-01622,CUST-0067,5116.86,2025-08-13,2025-09-12,overdue,0.0
INV-01623,CUST-0122,6205.39,2025-09-27,2025-10-27,paid,6205.39
INV-01624,CUST-0103,5586.56,2025-10-15,2025-11-14,paid,5586.56
INV-01625,CUST-0107,9541.84,2025-02-13,2025-03-30,paid,9541.84
INV-01626,CUST-0005,2934.57,2025-01-17,2025-02-16,paid,2934.57
INV-01627,CUST-0118,3655.74,2025-03-20,2025-04-19,paid,3655.74
INV-01628,CUST-0082,102262.87,2025-07-22,2025-09-20,overdue,0.0
INV-01629,CUST-0044,3425.46,2025-02-05,2025-03-07,paid,3425.46
INV-01630,CUST-0089,2056.63,2025-12-04,2026-01-03,paid,2056.63
INV-01631,CUST-0081,28607.55,2025-05-29,2025-07-13,paid,28607.55
INV-01632,CUST-0006,7800.18,2024-12-27,2025-01-26,paid,7800.18
INV-01633,CUST-0138,3338.22,2025-11-09,2025-12-09,paid,3338.22
INV-01634,CUST-0075,6986.7,2025-10-16,2025-11-15,overdue,0.0
INV-01635,CUST-0091,2133.14,2024-12-27,2025-01-26,paid,2133.14
INV-01636,CUST-0082,73562.7,2025-05-03,2025-07-02,overdue,0.0
INV-01637,CUST-0116,112391.06,2025-10-27,2025-12-26,paid,112391.06
INV-01638,CUST-0045,7304.61,2025-01-31,2025-03-02,paid,7304.61
INV-01639,CUST-0106,83641.69,2025-10-11,2025-12-10,overdue,0.0
INV-01640,CUST-0105,2937.65,2026-01-04,2026-02-03,open,0.0
INV-01641,CUST-0121,1182.25,2025-01-30,2025-03-01,paid,1182.25
INV-01642,CUST-0050,36962.24,2024-11-06,2024-12-21,paid,36962.24
INV-01643,CUST-0121,7410.39,2025-01-16,2025-02-15,paid,7410.39
INV-01644,CUST-0063,80324.9,2025-01-30,2025-03-31,paid,80324.9
INV-01645,CUST-0085,7401.17,2024-10-26,2024-11-25,paid,7401.17
INV-01646,CUST-0105,4398.26,2024-10-29,2024-11-28,paid,4398.26
INV-01647,CUST-0067,4530.06,2025-01-14,2025-02-13,paid,4530.06
INV-01648,CUST-0016,6587.47,2025-08-19,2025-09-18,paid,6587.47
INV-01649,CUST-0103,7455.42,2025-01-14,2025-02-13,paid,7455.42
INV-01650,CUST-0149,6437.14,2024-12-26,2025-01-25,paid,6437.14
INV-01651,CUST-0037,32844.36,2025-09-13,2025-10-28,paid,32844.36
INV-01652,CUST-0126,2335.46,2024-12-26,2025-01-25,paid,2335.46
INV-01653,CUST-0116,45792.18,2025-01-22,2025-03-23,paid,45792.18
INV-01654,CUST-0095,3220.43,2025-04-02,2025-05-02,overdue,0.0
INV-01655,CUST-0113,2711.6,2025-02-05,2025-03-07,paid,2711.6
INV-01656,CUST-0059,34782.17,2026-01-01,2026-02-15,open,0.0
INV-01657,CUST-0150,2445.66,2026-01-09,2026-02-08,open,0.0
INV-01658,CUST-0123,7250.03,2025-03-05,2025-04-04,overdue,0.0
INV-01659,CUST-0096,35289.3,2025-07-06,2025-08-20,paid,35289.3
INV-01660,CUST-0004,7602.11,2025-02-07,2025-03-09,paid,7602.11
INV-01661,CUST-0072,97801.44,2025-03-10,2025-05-09,paid,97801.44
INV-01662,CUST-0004,6096.92,2024-11-11,2024-12-11,paid,6096.92
INV-01663,CUST-0009,5198.02,2025-06-25,2025-07-25,paid,5198.02
INV-01664,CUST-0015,4750.27,2025-06-01,2025-07-01,paid,4750.27
INV-01665,CUST-0063,88963.75,2025-09-21,2025-11-20,paid,88963.75
INV-01666,CUST-0049,34074.23,2025-01-05,2025-02-19,paid,34074.23
INV-01667,CUST-0016,2206.9,2025-10-01,2025-10-31,paid,2206.9
INV-01668,CUST-0082,83390.57,2024-12-07,2025-02-05,paid,83390.57
INV-01669,CUST-0051,4567.77,2025-11-25,2025-12-25,paid,4567.77
INV-01670,CUST-0029,7148.88,2025-01-12,2025-02-11,paid,7148.88
INV-01671,CUST-0117,2388.11,2026-01-15,2026-02-14,open,0.0
INV-01672,CUST-0130,22997.01,2025-05-13,2025-06-27,paid,22997.01
INV-01673,CUST-0064,2564.66,2025-07-25,2025-08-24,paid,2564.66
INV-01674,CUST-0131,69578.79,2025-05-20,2025-07-19,paid,69578.79
INV-01675,CUST-0025,3823.99,2024-10-31,2024-11-30,paid,3823.99
INV-01676,CUST-0079,31824.72,2025-08-05,2025-09-19,paid,31824.72
INV-01677,CUST-0054,28516.05,2025-03-29,2025-05-13,paid,28516.05
INV-01678,CUST-0041,7675.3,2025-08-02,2025-09-01,paid,7675.3
INV-01679,CUST-0069,7496.33,2025-09-20,2025-10-20,paid,7496.33
INV-01680,CUST-0091,6089.1,2024-11-17,2024-12-17,paid,6089.1
INV-01681,CUST-0107,31677.8,2026-01-13,2026-02-27,open,0.0
INV-01682,CUST-0036,6252.86,2025-05-27,2025-06-26,paid,6252.86
INV-01683,CUST-0066,34139.31,2025-08-18,2025-10-02,overdue,0.0
INV-01684,CUST-0056,4272.08,2025-03-05,2025-04-04,paid,4272.08
INV-01685,CUST-0084,4097.62,2025-01-10,2025-02-09,paid,4097.62
INV-01686,CUST-0125,14804.99,2025-09-10,2025-10-25,paid,14804.99
INV-01687,CUST-0088,4534.22,2025-08-27,2025-09-26,paid,4534.22
INV-01688,CUST-0106,35177.26,2024-11-19,2025-01-18,paid,35177.26
INV-01689,CUST-0023,2339.2,2025-06-05,2025-07-05,paid,2339.2
INV-01690,CUST-0006,6290.76,2025-11-05,2025-12-05,overdue,0.0
INV-01691,CUST-0093,3843.8,2024-12-16,2025-01-15,paid,3843.8
INV-01692,CUST-0067,5027.13,2025-09-07,2025-10-07,paid,5027.13
INV-01693,CUST-0110,6545.49,2025-06-27,2025-07-27,paid,6545.49
INV-01694,CUST-0009,7048.11,2025-05-02,2025-06-01,paid,7048.11
INV-01695,CUST-0086,26710.95,2025-02-25,2025-04-26,paid,26710.95
INV-01696,CUST-0132,105148.59,2024-11-08,2025-01-07,paid,105148.59
INV-01697,CUST-0049,7557.92,2024-12-27,2025-02-10,paid,7557.92
INV-01698,CUST-0039,53042.94,2025-02-16,2025-04-17,paid,53042.94
INV-01699,CUST-0111,3511.0,2026-01-05,2026-02-04,open,0.0
INV-01700,CUST-0058,3703.62,2025-08-03,2025-09-02,paid,3703.62
INV-01701,CUST-0084,3933.15,2025-04-18,2025-05-18,paid,3933.15
INV-01702,CUST-0148,38884.74,2025-10-29,2025-12-28,overdue,0.0
INV-01703,CUST-0007,26067.25,2025-04-17,2025-06-01,paid,26067.25
INV-01704,CUST-0054,15602.53,2025-10-04,2025-11-18,paid,15602.53
INV-01705,CUST-0056,3165.09,2024-12-16,2025-01-15,paid,3165.09
INV-01706,CUST-0054,6722.5,2025-07-05,2025-08-19,paid,6722.5
INV-01707,CUST-0032,7769.33,2025-11-29,2025-12-29,paid,7769.33
INV-01708,CUST-0126,5036.36,2025-01-01,2025-01-31,paid,5036.36
INV-01709,CUST-0024,22741.86,2024-12-02,2025-01-16,paid,22741.86
INV-01710,CUST-0108,38654.91,2025-06-25,2025-08-09,paid,38654.91
INV-01711,CUST-0017,38107.92,2025-06-07,2025-07-22,paid,38107.92
INV-01712,CUST-0121,7634.82,2026-01-07,2026-02-06,open,0.0
INV-01713,CUST-0083,1555.52,2025-12-23,2026-01-22,open,0.0
INV-01714,CUST-0036,4023.6,2025-01-25,2025-02-24,paid,4023.6
INV-01715,CUST-0076,5131.66,2025-07-09,2025-08-08,paid,5131.66
INV-01716,CUST-0047,35767.71,2025-07-13,2025-08-27,paid,35767.71
INV-01717,CUST-0079,26885.94,2025-06-23,2025-08-07,paid,26885.94
INV-01718,CUST-0037,6627.48,2025-06-21,2025-08-05,paid,6627.48
INV-01719,CUST-0041,612.04,2025-11-25,2025-12-25,paid,612.04
INV-01720,CUST-0107,36435.02,2024-11-03,2024-12-18,paid,36435.02
INV-01721,CUST-0001,4071.83,2025-08-09,2025-09-08,paid,4071.83
INV-01722,CUST-0025,4196.01,2025-05-16,2025-06-15,paid,4196.01
INV-01723,CUST-0037,28072.35,2025-09-22,2025-11-06,paid,28072.35
INV-01724,CUST-0065,30551.06,2025-10-13,2025-11-27,paid,30551.06
INV-01725,CUST-0134,25200.85,2025-04-26,2025-06-10,paid,25200.85
INV-01726,CUST-0149,7509.68,2025-01-03,2025-02-02,paid,7509.68
INV-01727,CUST-0013,1984.22,2024-12-05,2025-01-04,paid,1984.22
INV-01728,CUST-0124,6932.6,2025-05-13,2025-06-12,paid,6932.6
INV-01729,CUST-0104,7945.24,2025-05-29,2025-06-28,paid,7945.24
INV-01730,CUST-0132,53725.46,2025-07-27,2025-09-25,paid,53725.46
INV-01731,CUST-0125,24211.53,2024-12-16,2025-01-30,overdue,0.0
INV-01732,CUST-0007,9417.99,2025-04-12,2025-05-27,paid,9417.99
INV-01733,CUST-0141,15349.97,2025-01-16,2025-03-02,overdue,0.0
INV-01734,CUST-0047,33700.93,2025-06-26,2025-08-10,paid,33700.93
INV-01735,CUST-0057,5585.17,2024-12-14,2025-01-28,paid,5585.17
INV-01736,CUST-0135,6501.95,2025-12-22,2026-01-21,open,0.0
INV-01737,CUST-0136,3308.54,2025-10-22,2025-11-21,paid,3308.54
INV-01738,CUST-0039,114219.2,2025-04-14,2025-06-13,paid,114219.2
INV-01739,CUST-0103,3423.29,2025-08-17,2025-09-16,paid,3423.29
INV-01740,CUST-0077,1061.53,2026-01-15,2026-02-14,open,0.0
INV-01741,CUST-0080,37306.83,2025-10-01,2025-11-15,paid,37306.83
INV-01742,CUST-0042,7790.71,2024-12-20,2025-01-19,overdue,0.0
INV-01743,CUST-0101,1950.28,2025-03-19,2025-04-18,paid,1950.28
INV-01744,CUST-0032,6047.41,2025-01-09,2025-02-08,paid,6047.41
INV-01745,CUST-0071,52746.94,2024-12-22,2025-02-20,paid,52746.94
INV-01746,CUST-0077,1436.48,2024-11-21,2024-12-21,paid,1436.48
INV-01747,CUST-0088,2540.77,2024-10-24,2024-11-23,paid,2540.77
INV-01748,CUST-0150,7071.82,2025-10-21,2025-11-20,overdue,0.0
INV-01749,CUST-0134,8100.05,2025-11-24,2026-01-08,overdue,0.0
INV-01750,CUST-0127,5761.99,2024-11-13,2024-12-13,paid,5761.99
INV-01751,CUST-0072,92405.24,2024-11-10,2025-01-09,paid,92405.24
INV-01752,CUST-0092,596.95,2025-12-04,2026-01-03,paid,596.95
INV-01753,CUST-0057,20181.85,2025-03-19,2025-05-03,paid,20181.85
INV-01754,CUST-0145,5049.71,2025-07-07,2025-08-06,paid,5049.71
INV-01755,CUST-0028,6786.54,2025-03-19,2025-04-18,paid,6786.54
INV-01756,CUST-0108,18781.08,2024-11-24,2025-01-08,paid,18781.08
INV-01757,CUST-0118,6975.58,2025-03-28,2025-04-27,paid,6975.58
INV-01758,CUST-0007,24842.55,2025-09-27,2025-11-11,paid,24842.55
INV-01759,CUST-0008,20981.81,2025-01-07,2025-02-21,paid,20981.81
INV-01760,CUST-0071,98370.98,2025-06-01,2025-07-31,paid,98370.98
INV-01761,CUST-0042,4688.58,2025-09-30,2025-10-30,overdue,0.0
INV-01762,CUST-0128,1166.52,2024-11-03,2024-12-03,paid,1166.52
INV-01763,CUST-0059,34003.91,2025-08-06,2025-09-20,paid,34003.91
INV-01764,CUST-0048,3370.22,2024-12-24,2025-01-23,paid,3370.22
INV-01765,CUST-0113,6160.78,2025-07-14,2025-08-13,paid,6160.78
INV-01766,CUST-0144,95677.06,2025-08-17,2025-10-16,paid,95677.06
INV-01767,CUST-0051,1179.07,2025-11-29,2025-12-29,paid,1179.07
INV-01768,CUST-0137,18886.49,2025-07-18,2025-09-01,paid,18886.49
INV-01769,CUST-0076,4775.8,2025-03-07,2025-04-06,paid,4775.8
INV-01770,CUST-0071,69449.29,2026-01-02,2026-03-03,open,0.0
INV-01771,CUST-0063,42583.27,2024-10-24,2024-12-23,paid,42583.27
INV-01772,CUST-0124,3792.12,2024-11-12,2024-12-12,paid,3792.12
INV-01773,CUST-0149,5204.41,2025-06-25,2025-07-25,paid,5204.41
INV-01774,CUST-0068,3276.71,2025-06-09,2025-07-09,paid,3276.71
INV-01775,CUST-0035,6949.59,2025-08-04,2025-09-03,paid,6949.59
INV-01776,CUST-0130,21650.82,2025-01-18,2025-03-04,paid,21650.82
INV-01777,CUST-0090,5766.08,2025-01-13,2025-02-12,paid,5766.08
INV-01778,CUST-0118,3784.03,2025-03-05,2025-04-04,paid,3784.03
INV-01779,CUST-0006,3863.51,2025-04-04,2025-05-04,paid,3863.51
INV-01780,CUST-0091,7660.51,2025-12-13,2026-01-12,overdue,0.0
INV-01781,CUST-0008,25920.85,2025-01-15,2025-03-01,paid,25920.85
INV-01782,CUST-0080,29402.21,2025-04-15,2025-05-30,paid,29402.21
INV-01783,CUST-0131,34423.31,2025-06-21,2025-08-20,paid,34423.31
INV-01784,CUST-0092,1397.63,2025-03-21,2025-04-20,paid,1397.63
INV-01785,CUST-0042,1959.64,2025-01-05,2025-02-04,paid,1959.64
INV-01786,CUST-0031,1168.29,2025-07-30,2025-08-29,paid,1168.29
INV-01787,CUST-0100,3556.81,2024-11-29,2024-12-29,paid,3556.81
INV-01788,CUST-0111,2390.11,2024-10-22,2024-11-21,paid,2390.11
INV-01789,CUST-0090,5247.55,2025-02-18,2025-03-20,paid,5247.55
INV-01790,CUST-0143,5620.33,2025-12-16,2026-01-15,open,0.0
INV-01791,CUST-0136,534.96,2026-01-09,2026-02-08,open,0.0
INV-01792,CUST-0096,7428.62,2024-11-02,2024-12-17,paid,7428.62
INV-01793,CUST-0138,7818.31,2025-09-26,2025-10-26,paid,7818.31
INV-01794,CUST-0113,6844.8,2025-01-19,2025-02-18,paid,6844.8
INV-01795,CUST-0114,5165.62,2025-12-31,2026-01-30,open,0.0
INV-01796,CUST-0080,8772.12,2025-08-19,2025-10-03,overdue,0.0
INV-01797,CUST-0040,7399.99,2025-03-08,2025-04-07,paid,7399.99
INV-01798,CUST-0030,75446.18,2025-02-07,2025-04-08,paid,75446.18
INV-01799,CUST-0126,6455.4,2025-10-11,2025-11-10,paid,6455.4
INV-01800,CUST-0026,4398.83,2024-11-07,2024-12-07,paid,4398.83
INV-01801,CUST-0148,73192.57,2025-01-21,2025-03-22,paid,73192.57
INV-01802,CUST-0051,7581.85,2025-08-19,2025-09-18,paid,7581.85
INV-01803,CUST-0007,8651.15,2025-05-09,2025-06-23,paid,8651.15
INV-01804,CUST-0015,6734.43,2025-04-20,2025-05-20,paid,6734.43
INV-01805,CUST-0147,37335.88,2025-04-13,2025-06-12,paid,37335.88
INV-01806,CUST-0014,6690.46,2024-11-20,2024-12-20,paid,6690.46
INV-01807,CUST-0046,3281.18,2025-04-30,2025-05-30,paid,3281.18
INV-01808,CUST-0053,2050.53,2025-05-07,2025-06-06,paid,2050.53
INV-01809,CUST-0053,1372.48,2025-01-28,2025-02-27,paid,1372.48
INV-01810,CUST-0046,6699.29,2025-06-30,2025-07-30,paid,6699.29
INV-01811,CUST-0037,13616.06,2025-03-15,2025-04-29,paid,13616.06
INV-01812,CUST-0080,37909.55,2025-10-03,2025-11-17,overdue,0.0
INV-01813,CUST-0107,19477.39,2024-11-20,2025-01-04,paid,19477.39
INV-01814,CUST-0102,29360.06,2025-12-25,2026-02-08,open,0.0
INV-01815,CUST-0058,5281.98,2025-12-10,2026-01-09,overdue,0.0
INV-01816,CUST-0043,13977.47,2025-01-02,2025-02-16,paid,13977.47
INV-01817,CUST-0146,1313.69,2025-09-04,2025-10-04,overdue,0.0
INV-01818,CUST-0052,23137.89,2025-11-11,2025-12-26,disputed,0.0
INV-01819,CUST-0123,1335.55,2025-11-21,2025-12-21,overdue,0.0
INV-01820,CUST-0062,81532.08,2025-06-06,2025-08-05,paid,81532.08
INV-01821,CUST-0011,7502.12,2025-02-10,2025-03-12,paid,7502.12
INV-01822,CUST-0040,6946.16,2025-07-25,2025-08-24,paid,6946.16
INV-01823,CUST-0015,3350.26,2025-06-29,2025-07-29,paid,3350.26
INV-01824,CUST-0113,7035.03,2026-01-03,2026-02-02,open,0.0
INV-01825,CUST-0136,4676.4,2025-08-21,2025-09-20,paid,4676.4
INV-01826,CUST-0137,26650.52,2026-01-07,2026-02-21,open,0.0
INV-01827,CUST-0083,788.23,2025-07-10,2025-08-09,paid,788.23
INV-01828,CUST-0100,4752.16,2024-12-18,2025-01-17,paid,4752.16
INV-01829,CUST-0140,5692.77,2025-12-09,2026-01-23,open,0.0
INV-01830,CUST-0073,26561.72,2025-01-29,2025-03-15,paid,26561.72
INV-01831,CUST-0065,39304.59,2025-07-23,2025-09-06,paid,39304.59
INV-01832,CUST-0058,2651.48,2025-11-03,2025-12-03,overdue,0.0
INV-01833,CUST-0042,6050.04,2025-07-11,2025-08-10,paid,6050.04
INV-01834,CUST-0059,9375.85,2025-06-24,2025-08-08,paid,9375.85
INV-01835,CUST-0107,30670.73,2025-05-25,2025-07-09,paid,30670.73
INV-01836,CUST-0136,2345.05,2025-10-02,2025-11-01,paid,2345.05
INV-01837,CUST-0094,24187.19,2025-05-23,2025-07-07,paid,24187.19
INV-01838,CUST-0028,5391.78,2025-04-13,2025-05-13,paid,5391.78
INV-01839,CUST-0106,39940.97,2025-12-20,2026-02-18,open,0.0
INV-01840,CUST-0133,1852.36,2025-06-08,2025-07-08,paid,1852.36
INV-01841,CUST-0045,7877.24,2025-08-29,2025-09-28,paid,7877.24
INV-01842,CUST-0039,51649.07,2025-06-19,2025-08-18,paid,51649.07
INV-01843,CUST-0125,26362.53,2025-08-07,2025-09-21,paid,26362.53
INV-01844,CUST-0017,5751.31,2025-12-03,2026-01-17,open,0.0
INV-01845,CUST-0014,6894.51,2025-07-30,2025-08-29,paid,6894.51
INV-01846,CUST-0017,26813.11,2025-07-14,2025-08-28,paid,26813.11
INV-01847,CUST-0087,11132.63,2025-01-20,2025-03-06,paid,11132.63
INV-01848,CUST-0031,7326.74,2025-04-18,2025-05-18,paid,7326.74
INV-01849,CUST-0072,104799.47,2025-01-27,2025-03-28,paid,104799.47
INV-01850,CUST-0011,7101.74,2025-11-07,2025-12-07,paid,7101.74
INV-01851,CUST-0093,4886.68,2025-06-04,2025-07-04,paid,4886.68
INV-01852,CUST-0022,7411.15,2025-07-10,2025-08-24,paid,7411.15
INV-01853,CUST-0039,119289.68,2025-11-20,2026-01-19,open,0.0
INV-01854,CUST-0075,6445.86,2025-01-16,2025-02-15,paid,6445.86
INV-01855,CUST-0127,5163.97,2026-01-07,2026-02-06,open,0.0
INV-01856,CUST-0050,14808.6,2025-04-28,2025-06-12,paid,14808.6
INV-01857,CUST-0043,27729.18,2025-12-20,2026-02-03,open,0.0
INV-01858,CUST-0011,6124.98,2025-08-29,2025-09-28,paid,6124.98
INV-01859,CUST-0142,9572.74,2025-12-30,2026-02-13,open,0.0
INV-01860,CUST-0078,11987.48,2025-07-05,2025-08-19,paid,11987.48
INV-01861,CUST-0070,3313.56,2025-01-24,2025-02-23,paid,3313.56
INV-01862,CUST-0034,30169.1,2025-07-22,2025-09-05,paid,30169.1
INV-01863,CUST-0116,28479.53,2025-02-06,2025-04-07,paid,28479.53
INV-01864,CUST-0028,1058.11,2025-09-13,2025-10-13,paid,1058.11
INV-01865,CUST-0023,1065.59,2024-10-30,2024-11-29,paid,1065.59
INV-01866,CUST-0150,7742.33,2025-03-01,2025-03-31,paid,7742.33
INV-01867,CUST-0028,1414.84,2025-03-08,2025-04-07,paid,1414.84
INV-01868,CUST-0024,20153.93,2026-01-14,2026-02-28,open,0.0
INV-01869,CUST-0013,1095.59,2025-01-13,2025-02-12,paid,1095.59
INV-01870,CUST-0048,2660.48,2025-05-20,2025-06-19,paid,2660.48
INV-01871,CUST-0048,547.35,2025-05-01,2025-05-31,paid,547.35
INV-01872,CUST-0032,6212.5,2025-01-21,2025-02-20,paid,6212.5
INV-01873,CUST-0059,18813.38,2025-10-24,2025-12-08,paid,18813.38
INV-01874,CUST-0065,17066.57,2024-11-19,2025-01-03,paid,17066.57
INV-01875,CUST-0065,31400.4,2025-08-24,2025-10-08,paid,31400.4
INV-01876,CUST-0111,5555.26,2025-12-06,2026-01-05,partial,3178.36
INV-01877,CUST-0093,5608.11,2025-01-23,2025-02-22,paid,5608.11
INV-01878,CUST-0123,4247.71,2025-07-10,2025-08-09,paid,4247.71
INV-01879,CUST-0049,25553.02,2025-09-21,2025-11-05,paid,25553.02
INV-01880,CUST-0104,7015.12,2025-05-23,2025-06-22,paid,7015.12
INV-01881,CUST-0099,7622.26,2025-06-15,2025-07-15,paid,7622.26
INV-01882,CUST-0094,20203.34,2026-01-08,2026-02-22,open,0.0
INV-01883,CUST-0045,4947.03,2025-10-30,2025-11-29,paid,4947.03
INV-01884,CUST-0006,3441.74,2025-05-06,2025-06-05,paid,3441.74
INV-01885,CUST-0128,3763.31,2025-06-08,2025-07-08,paid,3763.31
INV-01886,CUST-0083,4075.25,2025-01-19,2025-02-18,paid,4075.25
INV-01887,CUST-0056,4178.8,2025-06-16,2025-07-16,paid,4178.8
INV-01888,CUST-0032,1470.71,2025-03-15,2025-04-14,paid,1470.71
INV-01889,CUST-0033,4739.96,2025-07-10,2025-08-09,paid,4739.96
INV-01890,CUST-0060,7269.16,2024-10-26,2024-11-25,overdue,0.0
INV-01891,CUST-0148,53106.07,2024-12-05,2025-02-03,paid,53106.07
INV-01892,CUST-0061,6647.43,2024-11-25,2024-12-25,paid,6647.43
INV-01893,CUST-0131,29558.27,2024-10-22,2024-12-21,paid,29558.27
INV-01894,CUST-0069,3871.14,2025-12-12,2026-01-11,paid,3871.14
INV-01895,CUST-0037,34672.05,2025-07-13,2025-08-27,paid,34672.05
INV-01896,CUST-0124,1595.9,2025-04-03,2025-05-03,paid,1595.9
INV-01897,CUST-0138,6681.02,2025-10-05,2025-11-04,paid,6681.02
INV-01898,CUST-0050,32959.7,2025-04-22,2025-06-06,paid,32959.7
INV-01899,CUST-0003,14134.58,2025-08-16,2025-09-30,paid,14134.58
INV-01900,CUST-0120,7323.55,2024-12-14,2025-01-13,paid,7323.55
INV-01901,CUST-0114,2855.65,2024-12-23,2025-01-22,paid,2855.65
INV-01902,CUST-0033,7670.79,2025-08-03,2025-09-02,paid,7670.79
INV-01903,CUST-0097,5891.28,2025-04-09,2025-05-24,paid,5891.28
INV-01904,CUST-0073,24796.59,2025-08-03,2025-09-17,paid,24796.59
INV-01905,CUST-0034,7235.73,2025-05-06,2025-06-20,paid,7235.73
INV-01906,CUST-0092,1108.69,2025-07-26,2025-08-25,paid,1108.69
INV-01907,CUST-0016,3622.65,2025-04-22,2025-05-22,paid,3622.65
INV-01908,CUST-0041,6220.73,2025-11-17,2025-12-17,paid,6220.73
INV-01909,CUST-0143,893.62,2026-01-03,2026-02-02,open,0.0
INV-01910,CUST-0060,7658.16,2025-10-29,2025-11-28,paid,7658.16
INV-01911,CUST-0102,22858.64,2026-01-06,2026-02-20,open,0.0
INV-01912,CUST-0141,6404.55,2025-12-12,2026-01-26,open,0.0
INV-01913,CUST-0059,22201.28,2025-03-23,2025-05-07,paid,22201.28
INV-01914,CUST-0102,10328.95,2025-09-29,2025-11-13,paid,10328.95
INV-01915,CUST-0069,3307.25,2025-04-06,2025-05-06,paid,3307.25
INV-01916,CUST-0067,1393.76,2025-06-28,2025-07-28,paid,1393.76
INV-01917,CUST-0132,60569.08,2024-12-17,2025-02-15,paid,60569.08
INV-01918,CUST-0052,24957.24,2024-12-23,2025-02-06,paid,24957.24
INV-01919,CUST-0078,21232.29,2025-07-15,2025-08-29,paid,21232.29
INV-01920,CUST-0007,5432.61,2025-08-10,2025-09-24,paid,5432.61
INV-01921,CUST-0100,2955.19,2025-01-12,2025-02-11,paid,2955.19
INV-01922,CUST-0074,39537.34,2024-12-04,2025-01-18,paid,39537.34
INV-01923,CUST-0001,734.0,2024-11-05,2024-12-05,paid,734.0
INV-01924,CUST-0146,1229.25,2025-10-26,2025-11-25,paid,1229.25
INV-01925,CUST-0096,14799.25,2025-12-08,2026-01-22,disputed,0.0
INV-01926,CUST-0031,1563.79,2025-08-14,2025-09-13,overdue,0.0
INV-01927,CUST-0031,6081.95,2025-02-24,2025-03-26,paid,6081.95
INV-01928,CUST-0023,2261.02,2025-01-09,2025-02-08,paid,2261.02
INV-01929,CUST-0070,5771.58,2026-01-04,2026-02-03,open,0.0
INV-01930,CUST-0102,18209.88,2025-02-02,2025-03-19,paid,18209.88
INV-01931,CUST-0045,4825.71,2026-01-09,2026-02-08,open,0.0
